"","UniProt_Name","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"1085","P28843","P28843","P28843","2","2","2","Dipeptidyl peptidase 4 OS=Mus musculus OX=10090 GN=Dpp4 PE=1 SV=3",1,2,2,2
"1086","Q1MX41;Q1MX43;Q1MX40;Q1MX42;P28867","Q1MX41;Q1MX43;Q1MX40;Q1MX42;P28867","Q1MX41;Q1MX43;Q1MX40;Q1MX42;P28867","5;5;5;5;5","5;5;5;5;5","5;5;5;5;5","Protein kinase C OS=Mus musculus OX=10090 GN=Prkcd PE=1 SV=1;Protein kinase C OS=Mus musculus OX=10090 GN=Prkcd PE=1 SV=1;Protein kinase C OS=Mus musculus OX=10090 GN=Prkcd PE=1 SV=1;Protein kinase C OS=Mus musculus OX=10090 GN=Prkcd PE=1 SV=1;Protein kina",5,5,5,5
"1087","P29341;F6ZAX1;A0A2I3BR37;V9GXG3;Q91YZ8;A3KFU5;A3KFU8;Q6PHQ9","P29341;F6ZAX1;A0A2I3BR37;V9GXG3;Q91YZ8;A3KFU5;A3KFU8;Q6PHQ9","P29341","6;2;2;2;2;2;2;2","6;2;2;2;2;2;2;2","6;2;2;2;2;2;2;2","Polyadenylate-binding protein 1 OS=Mus musculus OX=10090 GN=Pabpc1 PE=1 SV=2",8,6,6,6
"1088","P29351;G3UXM2;G3UYY5","P29351;G3UXM2;G3UYY5","P29351","17;2;1","17;2;1","17;2;1","Tyrosine-protein phosphatase non-receptor type 6 OS=Mus musculus OX=10090 GN=Ptpn6 PE=1 SV=2",3,17,17,17
"1089","P29416","P29416","P29416","6","6","6","Beta-hexosaminidase subunit alpha OS=Mus musculus OX=10090 GN=Hexa PE=1 SV=2",1,6,6,6
"1090","P29595","P29595","P29595","2","2","2","NEDD8 OS=Mus musculus OX=10090 GN=Nedd8 PE=1 SV=2",1,2,2,2
"1092","P29758","P29758","P29758","12","12","12","Ornithine aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Oat PE=1 SV=1",1,12,12,12
"1093","P29788","P29788","P29788","7","7","7","Vitronectin OS=Mus musculus OX=10090 GN=Vtn PE=1 SV=2",1,7,7,7
"1094","P30115;A0A087WQI6","P30115;A0A087WQI6","P30115;A0A087WQI6","6;3","6;3","6;3","Glutathione S-transferase A3 OS=Mus musculus OX=10090 GN=Gsta3 PE=1 SV=2;Glutathione S-transferase (Fragment) OS=Mus musculus OX=10090 GN=Gsta3 PE=1 SV=1",2,6,6,6
"1095","P30275;A2ARP5;B0R0E9;B0R0F0;B0R0E8;Q6P8J7","P30275;A2ARP5;B0R0E9;B0R0F0;B0R0E8;Q6P8J7","P30275;A2ARP5","21;15;7;7;6;2","21;15;7;7;6;2","21;15;7;7;6;2","Creatine kinase U-type, mitochondrial OS=Mus musculus OX=10090 GN=Ckmt1 PE=1 SV=1;Creatine kinase U-type, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Ckmt1 PE=1 SV=1",6,21,21,21
"1096","P30355;A0A0J9YV38;A0A0J9YUC8","P30355;A0A0J9YV38;A0A0J9YUC8","P30355","3;1;1","3;1;1","3;1;1","Arachidonate 5-lipoxygenase-activating protein OS=Mus musculus OX=10090 GN=Alox5ap PE=1 SV=2",3,3,3,3
"1097","P30416;F7CAT1;F6S2D5","P30416;F7CAT1;F6S2D5","P30416","3;1;1","3;1;1","3;1;1","Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Mus musculus OX=10090 GN=Fkbp4 PE=1 SV=5",3,3,3,3
"1098","P30681;A0A1B0GQX9","P30681;A0A1B0GQX9","P30681;A0A1B0GQX9","11;7","7;6","7;6","High mobility group protein B2 OS=Mus musculus OX=10090 GN=Hmgb2 PE=1 SV=3;High mobility group protein B2 (Fragment) OS=Mus musculus OX=10090 GN=Hmgb2 PE=1 SV=1",2,11,7,7
"1099","P30993","P30993","P30993","2","2","2","C5a anaphylatoxin chemotactic receptor 1 OS=Mus musculus OX=10090 GN=C5ar1 PE=1 SV=2",1,2,2,2
"1100","P31001","P31001","P31001","6","2","2","Desmin OS=Mus musculus OX=10090 GN=Des PE=1 SV=3",1,6,2,2
"1101","P31428;A0A1D5RML1;A0A1D5RM32","P31428;A0A1D5RML1;A0A1D5RM32","P31428;A0A1D5RML1;A0A1D5RM32","6;5;4","6;5;4","6;5;4","Dipeptidase 1 OS=Mus musculus OX=10090 GN=Dpep1 PE=1 SV=2;Dipeptidase (Fragment) OS=Mus musculus OX=10090 GN=Dpep1 PE=1 SV=1;Dipeptidase (Fragment) OS=Mus musculus OX=10090 GN=Dpep1 PE=1 SV=1",3,6,6,6
"1102","P31725","P31725","P31725","6","6","6","Protein S100-A9 OS=Mus musculus OX=10090 GN=S100a9 PE=1 SV=3",1,6,6,6
"1103","P31938","P31938","P31938","1","1","1","Dual specificity mitogen-activated protein kinase kinase 1 OS=Mus musculus OX=10090 GN=Map2k1 PE=1 SV=2",1,1,1,1
"1104","P32020","P32020","P32020","2","2","2","Non-specific lipid-transfer protein OS=Mus musculus OX=10090 GN=Scp2 PE=1 SV=3",1,2,2,2
"1105","P32067;F6SXM5;D6RI87;A2AR07","P32067;F6SXM5;D6RI87;A2AR07","P32067;F6SXM5","8;6;2;2","8;6;2;2","8;6;2;2","Lupus La protein homolog OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1;Lupus La protein homolog (Fragment) OS=Mus musculus OX=10090 GN=Ssb PE=1 SV=1",4,8,8,8
"1106","P32921","P32921","P32921","1","1","1","Tryptophan--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Wars1 PE=1 SV=2",1,1,1,1
"1107","P34022;H7BX22","P34022;H7BX22","P34022;H7BX22","6;4","6;4","6;4","Ran-specific GTPase-activating protein OS=Mus musculus OX=10090 GN=Ranbp1 PE=1 SV=2;Ran-specific GTPase-activating protein OS=Mus musculus OX=10090 GN=Ranbp1 PE=1 SV=1",2,6,6,6
"1108","P34884","P34884","P34884","4","4","4","Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2",1,4,4,4
"1109","P34914;A8JYK8","P34914;A8JYK8","P34914;A8JYK8","9;5","9;5","9;5","Bifunctional epoxide hydrolase 2 OS=Mus musculus OX=10090 GN=Ephx2 PE=1 SV=2;Bifunctional epoxide hydrolase 2 OS=Mus musculus OX=10090 GN=Ephx2 PE=1 SV=1",2,9,9,9
"1110","P35235","P35235","P35235","1","1","1","Tyrosine-protein phosphatase non-receptor type 11 OS=Mus musculus OX=10090 GN=Ptpn11 PE=1 SV=3",1,1,1,1
"1111","Q8C266;P35278","Q8C266;P35278","Q8C266;P35278","7;7","7;7","6;6","Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=1;Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=2",2,7,7,6
"1112","P35279;D3YV69;P61294;A0A1L1SRS6;Q8BHD0","P35279;D3YV69;P61294;A0A1L1SRS6;Q8BHD0","P35279;D3YV69;P61294","3;2;2;1;1","3;2;2;1;1","3;2;2;1;1","Ras-related protein Rab-6A OS=Mus musculus OX=10090 GN=Rab6a PE=1 SV=4;Ras-related protein Rab-6A OS=Mus musculus OX=10090 GN=Rab6a PE=1 SV=1;Ras-related protein Rab-6B OS=Mus musculus OX=10090 GN=Rab6b PE=1 SV=1",5,3,3,3
"1113","P35282","P35282","P35282","1","1","1","Ras-related protein Rab-21 OS=Mus musculus OX=10090 GN=Rab21 PE=1 SV=4",1,1,1,1
"1114","P35486;P35487","P35486;P35487","P35486","37;3","37;3","37;3","Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Mus musculus OX=10090 GN=Pdha1 PE=1 SV=1",2,37,37,37
"1115","P35505","P35505","P35505","4","4","2","Fumarylacetoacetase OS=Mus musculus OX=10090 GN=Fah PE=1 SV=2",1,4,4,2
"1116","P35550;A0A140LIR6;Q80WS3","P35550;A0A140LIR6;Q80WS3","P35550;A0A140LIR6","5;3;1","5;3;1","5;3;1","rRNA 2-O-methyltransferase fibrillarin OS=Mus musculus OX=10090 GN=Fbl PE=1 SV=2;rRNA 2-O-methyltransferase fibrillarin (Fragment) OS=Mus musculus OX=10090 GN=Fbl PE=1 SV=1",3,5,5,5
"1117","P35564","P35564","P35564","16","16","16","Calnexin OS=Mus musculus OX=10090 GN=Canx PE=1 SV=1",1,16,16,16
"1118","P35576","P35576","P35576","1","1","1","Glucose-6-phosphatase OS=Mus musculus OX=10090 GN=G6pc PE=1 SV=2",1,1,1,1
"1119","P35700;B1AXW5;B1AXW6;B1AXW4","P35700;B1AXW5;B1AXW6;B1AXW4","P35700;B1AXW5;B1AXW6;B1AXW4","27;22;22;14","27;22;22;14","26;21;21;14","Peroxiredoxin-1 OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1;Peroxiredoxin-1 (Fragment) OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=8;Peroxiredoxin-1 (Fragment) OS=Mus musculus OX=10090 GN=Prdx1 PE=1 SV=1;Peroxiredoxin-1 (Fragment) OS=Mus musculus OX=10090 GN",4,27,27,26
"1120","P35821","P35821","P35821","4","4","4","Tyrosine-protein phosphatase non-receptor type 1 OS=Mus musculus OX=10090 GN=Ptpn1 PE=1 SV=2",1,4,4,4
"1121","P35979","P35979","P35979","7","7","7","60S ribosomal protein L12 OS=Mus musculus OX=10090 GN=Rpl12 PE=1 SV=2",1,7,7,7
"1122","P36371","P36371","P36371","4","4","4","Antigen peptide transporter 2 OS=Mus musculus OX=10090 GN=Tap2 PE=1 SV=1",1,4,4,4
"1123","P36552","P36552","P36552","6","6","6","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial OS=Mus musculus OX=10090 GN=Cpox PE=1 SV=2",1,6,6,6
"1124","Q9EQE2;Q99NF7;P49443;P36993","Q9EQE2;Q99NF7;P49443;P36993","Q9EQE2;Q99NF7;P49443;P36993","1;1;1;1","1;1;1;1","1;1;1;1","Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1;Ppm1b protein OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV=1;Protein phosphatase 1A OS=Mus musculus OX=10090 GN=Ppm1a PE=1 SV=1;Protein phosphatase 1B OS=Mus musculus OX=10090 GN=Ppm1b PE=1 SV",4,1,1,1
"1125","P37804;A0A1L1STN8","P37804;A0A1L1STN8","P37804;A0A1L1STN8","4;2","4;2","4;2","Transgelin OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=3;Transgelin (Fragment) OS=Mus musculus OX=10090 GN=Tagln PE=1 SV=1",2,4,4,4
"1126","P38060;V9GXD2;V9GWZ9;D3YVU9;Q8JZS7","P38060;V9GXD2;V9GWZ9;D3YVU9;Q8JZS7","P38060","16;2;2;2;2","16;2;2;2;2","16;2;2;2;2","Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcl PE=1 SV=2",5,16,16,16
"1127","P38647","P38647","P38647","49","49","49","Stress-70 protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspa9 PE=1 SV=3",1,49,49,49
"1128","P40124;B1ARS0","P40124;B1ARS0","P40124","29;11","29;11","29;11","Adenylyl cyclase-associated protein 1 OS=Mus musculus OX=10090 GN=Cap1 PE=1 SV=4",2,29,29,29
"1129","P40142;A0A286YE28;E0CY51","P40142;A0A286YE28;E0CY51","P40142;A0A286YE28","45;33;4","45;33;4","45;33;4","Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1;Transketolase (Fragment) OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1",3,45,45,45
"1130","P40936","P40936","P40936","5","5","5","Indolethylamine N-methyltransferase OS=Mus musculus OX=10090 GN=Inmt PE=1 SV=1",1,5,5,5
"1131","P41105;F6Z0X0","P41105;F6Z0X0","P41105","8;2","8;2","8;2","60S ribosomal protein L28 OS=Mus musculus OX=10090 GN=Rpl28 PE=1 SV=2",2,8,8,8
"1132","P41241","P41241","P41241","2","2","2","Tyrosine-protein kinase CSK OS=Mus musculus OX=10090 GN=Csk PE=1 SV=2",1,2,2,2
"1133","P42125;A0A3Q4EC00;A0A452J8A5","P42125;A0A3Q4EC00;A0A452J8A5","P42125;A0A3Q4EC00;A0A452J8A5","18;16;16","18;16;16","18;16;16","Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=2;Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=1;Enoyl-CoA delta isomerase 1, mitochondrial OS=Mus musculus OX=10090 GN=Eci1 PE=1 SV=",3,18,18,18
"1134","P42932;H3BL49;H3BJB6;H3BLL1;H3BKG2;H3BKR8","P42932;H3BL49;H3BJB6;H3BLL1;H3BKG2;H3BKR8","P42932;H3BL49","18;17;8;4;4;3","18;17;8;4;4;3","18;17;8;4;4;3","T-complex protein 1 subunit theta OS=Mus musculus OX=10090 GN=Cct8 PE=1 SV=3;T-complex protein 1 subunit theta OS=Mus musculus OX=10090 GN=Cct8 PE=1 SV=1",6,18,18,18
"1135","Q9DCW5;P43024","Q9DCW5;P43024","Q9DCW5;P43024","4;4","4;4","4;4","Cytochrome c oxidase subunit OS=Mus musculus OX=10090 GN=Cox6a1 PE=1 SV=1;Cytochrome c oxidase subunit 6A1, mitochondrial OS=Mus musculus OX=10090 GN=Cox6a1 PE=1 SV=2",2,4,4,4
"1136","P43274","P43274","P43274","28","9","9","Histone H1.4 OS=Mus musculus OX=10090 GN=H1-4 PE=1 SV=2",1,28,9,9
"1137","P43275","P43275","P43275","19","15","15","Histone H1.1 OS=Mus musculus OX=10090 GN=H1-1 PE=1 SV=2",1,19,15,15
"1138","P43276","P43276","P43276","25","16","16","Histone H1.5 OS=Mus musculus OX=10090 GN=H1-5 PE=1 SV=2",1,25,16,16
"1139","P43277","P43277","P43277","28","28","3","Histone H1.3 OS=Mus musculus OX=10090 GN=H1-3 PE=1 SV=2",1,28,28,3
"1140","P45376;D3YVJ7","P45376;D3YVJ7","P45376","11;3","11;3","11;3","Aldo-keto reductase family 1 member B1 OS=Mus musculus OX=10090 GN=Akr1b1 PE=1 SV=3",2,11,11,11
"1141","P45878","P45878","P45878","2","2","2","Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Mus musculus OX=10090 GN=Fkbp2 PE=1 SV=1",1,2,2,2
"1142","P45952;D6RFD7","P45952;D6RFD7","P45952","31;4","31;4","31;4","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadm PE=1 SV=1",2,31,31,31
"1143","P46414","P46414","P46414","3","3","3","Cyclin-dependent kinase inhibitor 1B OS=Mus musculus OX=10090 GN=Cdkn1b PE=1 SV=2",1,3,3,3
"1144","P46460;G3UX86","P46460;G3UX86","P46460","6;1","6;1","6;1","Vesicle-fusing ATPase OS=Mus musculus OX=10090 GN=Nsf PE=1 SV=2",2,6,6,6
"1145","P46471;Q8BVQ9","P46471;Q8BVQ9","P46471;Q8BVQ9","6;5","6;5","6;5","26S proteasome regulatory subunit 7 OS=Mus musculus OX=10090 GN=Psmc2 PE=1 SV=5;26S proteasome regulatory subunit 7 OS=Mus musculus OX=10090 GN=Psmc2 PE=1 SV=1",2,6,6,6
"1146","P46638;G3UY29;E9Q3P9;F8WGS1;G3UZD3;G3UZL4;D3YYB3;Q9WTL2;F6R2Z5","P46638;G3UY29;E9Q3P9;F8WGS1;G3UZD3;G3UZL4;D3YYB3;Q9WTL2;F6R2Z5","P46638;G3UY29;E9Q3P9;F8WGS1;G3UZD3","14;13;13;13;11;6;2;2;1","14;13;13;13;11;6;2;2;1","1;0;0;0;1;0;0;0;0","Ras-related protein Rab-11B OS=Mus musculus OX=10090 GN=Rab11b PE=1 SV=3;Ras-related protein Rab-11B OS=Mus musculus OX=10090 GN=Rab11b PE=4 SV=1;Ras-related protein Rab-11A OS=Mus musculus OX=10090 GN=Rab11a PE=4 SV=1;Ras-related protein Rab-11A (Fragment",9,14,14,1
"1147","P46656;A0A1L1STP5","P46656;A0A1L1STP5","P46656","4;1","4;1","4;1","Adrenodoxin, mitochondrial OS=Mus musculus OX=10090 GN=Fdx1 PE=1 SV=1",2,4,4,4
"1148","P46664","P46664","P46664","1","1","1","Adenylosuccinate synthetase isozyme 2 OS=Mus musculus OX=10090 GN=Adss2 PE=1 SV=2",1,1,1,1
"1149","P46978","P46978","P46978","1","1","1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus OX=10090 GN=Stt3a PE=1 SV=1",1,1,1,1
"1150","P47199;A0A0A6YXR4;V9GXY8;D3YUG9;D3Z2X0;D3YWU6;D3Z4Q4;A0A0A6YVS7;A0A0G2JFU5","P47199;A0A0A6YXR4;V9GXY8;D3YUG9;D3Z2X0;D3YWU6;D3Z4Q4;A0A0A6YVS7;A0A0G2JFU5","P47199;A0A0A6YXR4;V9GXY8","21;17;12;10;8;7;7;7;3","21;17;12;10;8;7;7;7;3","21;17;12;10;8;7;7;7;3","Quinone oxidoreductase OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=1;Quinone oxidoreductase (Fragment) OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=5;Quinone oxidoreductase OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=1",9,21,21,21
"1151","P47738;A0A0G2JF60;A0A0G2JFQ0;D3YYF3","P47738;A0A0G2JF60;A0A0G2JFQ0;D3YYF3","P47738","37;18;12;7","37;18;12;7","3;3;3;0","Aldehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh2 PE=1 SV=1",4,37,37,3
"1152","Q5RKN9;P47753;A0A0G2JE27","Q5RKN9;P47753;A0A0G2JE27","Q5RKN9;P47753;A0A0G2JE27","8;8;5","6;6;4","6;6;4","F-actin-capping protein subunit alpha OS=Mus musculus OX=10090 GN=Capza1 PE=1 SV=1;F-actin-capping protein subunit alpha-1 OS=Mus musculus OX=10090 GN=Capza1 PE=1 SV=4;F-actin-capping protein subunit alpha (Fragment) OS=Mus musculus OX=10090 GN=Capza1 PE=1",3,8,6,6
"1153","P47754;D6RCW7;A0A0N4SVM0","P47754;D6RCW7;A0A0N4SVM0","P47754;D6RCW7;A0A0N4SVM0","10;8;7","10;8;7","8;7;6","F-actin-capping protein subunit alpha-2 OS=Mus musculus OX=10090 GN=Capza2 PE=1 SV=3;F-actin-capping protein subunit alpha OS=Mus musculus OX=10090 GN=Capza2 PE=1 SV=1;F-actin-capping protein subunit alpha (Fragment) OS=Mus musculus OX=10090 GN=Capza2 PE=1",3,10,10,8
"1154","P47757;A0A0A0MQI9;F6YHZ8","P47757;A0A0A0MQI9;F6YHZ8","P47757","17;7;7","1;1;1","1;1;1","F-actin-capping protein subunit beta OS=Mus musculus OX=10090 GN=Capzb PE=1 SV=3",3,17,1,1
"1155","P47758;A0A1W2P830","P47758;A0A1W2P830","P47758","3;1","3;1","3;1","Signal recognition particle receptor subunit beta OS=Mus musculus OX=10090 GN=Srprb PE=1 SV=1",2,3,3,3
"1156","P47791","P47791","P47791","6","6","6","Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3",1,6,6,6
"1157","P47811;A0A3B2WAZ7;B2KF34;A0A3B2WB60","P47811;A0A3B2WAZ7;B2KF34;A0A3B2WB60","P47811;A0A3B2WAZ7;B2KF34;A0A3B2WB60","3;2;2;2","3;2;2;2","3;2;2;2","Mitogen-activated protein kinase 14 OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=3;Mitogen-activated protein kinase 14 OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=1;Mitogen-activated protein kinase (Fragment) OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=2;Mitog",4,3,3,3
"1158","P47879;H3BLB7;H3BJT2","P47879;H3BLB7;H3BJT2","P47879;H3BLB7","3;2;1","3;2;1","3;2;1","Insulin-like growth factor-binding protein 4 OS=Mus musculus OX=10090 GN=Igfbp4 PE=1 SV=2;Insulin-like growth factor-binding protein 4 OS=Mus musculus OX=10090 GN=Igfbp4 PE=1 SV=1",3,3,3,3
"1159","P47911","P47911","P47911","17","17","17","60S ribosomal protein L6 OS=Mus musculus OX=10090 GN=Rpl6 PE=1 SV=3",1,17,17,17
"1160","P47915;W4VSN7;A0A1L1SS27;A0A1L1SUN1;A0A1L1STJ3","P47915;W4VSN7;A0A1L1SS27;A0A1L1SUN1;A0A1L1STJ3","P47915;W4VSN7","13;8;6;3;1","13;8;6;3;1","13;8;6;3;1","60S ribosomal protein L29 OS=Mus musculus OX=10090 GN=Rpl29 PE=1 SV=2;60S ribosomal protein L29 OS=Mus musculus OX=10090 GN=Gm3550 PE=3 SV=1",5,13,13,13
"1161","P47941;A0A338P6Q0;A0A338P675","P47941;A0A338P6Q0;A0A338P675","P47941;A0A338P6Q0;A0A338P675","2;1;1","2;1;1","2;1;1","Crk-like protein OS=Mus musculus OX=10090 GN=Crkl PE=1 SV=2;Crk-like protein OS=Mus musculus OX=10090 GN=Crkl PE=1 SV=1;Crk-like protein (Fragment) OS=Mus musculus OX=10090 GN=Crkl PE=1 SV=1",3,2,2,2
"1162","P47955","P47955","P47955","4","4","4","60S acidic ribosomal protein P1 OS=Mus musculus OX=10090 GN=Rplp1 PE=1 SV=1",1,4,4,4
"1163","P47962;D3YYV8","P47962;D3YYV8","P47962","5;2","5;2","5;2","60S ribosomal protein L5 OS=Mus musculus OX=10090 GN=Rpl5 PE=1 SV=3",2,5,5,5
"1164","P47963","P47963","P47963","10","10","10","60S ribosomal protein L13 OS=Mus musculus OX=10090 GN=Rpl13 PE=1 SV=3",1,10,10,10
"1165","P48024;A0A1L1SSA3;Q9CXU9;J3QN87;J3QPZ8","P48024;A0A1L1SSA3;Q9CXU9;J3QN87;J3QPZ8","P48024;A0A1L1SSA3;Q9CXU9;J3QN87","4;3;3;2;1","4;3;3;2;1","4;3;3;2;1","Eukaryotic translation initiation factor 1 OS=Mus musculus OX=10090 GN=Eif1 PE=1 SV=2;Eukaryotic translation initiation factor 1b (Fragment) OS=Mus musculus OX=10090 GN=Eif1b PE=1 SV=1;Eukaryotic translation initiation factor 1b OS=Mus musculus OX=10090 GN",5,4,4,4
"1166","P48036;A0A0G2JGQ0","P48036;A0A0G2JGQ0","P48036;A0A0G2JGQ0","14;9","14;9","14;9","Annexin A5 OS=Mus musculus OX=10090 GN=Anxa5 PE=1 SV=1;Annexin A5 (Fragment) OS=Mus musculus OX=10090 GN=Anxa5 PE=1 SV=1",2,14,14,14
"1167","P48678;D3YUF7","P48678;D3YUF7","P48678","27;9","26;9","26;9","Prelamin-A/C OS=Mus musculus OX=10090 GN=Lmna PE=1 SV=2",2,27,26,26
"1168","P48758;A0A338P684;A0A1B0GRG8","P48758;A0A338P684;A0A1B0GRG8","P48758;A0A338P684","8;6;1","8;6;1","7;5;1","Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3;Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=1",3,8,8,7
"1169","P48771","P48771","P48771","4","4","4","Cytochrome c oxidase subunit 7A2, mitochondrial OS=Mus musculus OX=10090 GN=Cox7a2 PE=1 SV=2",1,4,4,4
"1170","P48962;Q3V132","P48962;Q3V132","P48962","28;3","19;0","19;0","ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4",2,28,19,19
"1171","P49138","P49138","P49138","1","1","1","MAP kinase-activated protein kinase 2 OS=Mus musculus OX=10090 GN=Mapkapk2 PE=1 SV=2",1,1,1,1
"1172","Q5EBP8;P49312","Q5EBP8;P49312","Q5EBP8;P49312","12;12","12;12","12;12","Heterogeneous nuclear ribonucleoprotein A1 OS=Mus musculus OX=10090 GN=Hnrnpa1 PE=1 SV=1;Heterogeneous nuclear ribonucleoprotein A1 OS=Mus musculus OX=10090 GN=Hnrnpa1 PE=1 SV=2",2,12,12,12
"1173","P49586;D3Z3T5;Q811Q9","P49586;D3Z3T5;Q811Q9","P49586;D3Z3T5","5;3;2","5;3;2","5;3;2","Choline-phosphate cytidylyltransferase A OS=Mus musculus OX=10090 GN=Pcyt1a PE=1 SV=1;Choline-phosphate cytidylyltransferase A OS=Mus musculus OX=10090 GN=Pcyt1a PE=1 SV=1",3,5,5,5
"1174","P49710;E9Q4E5","P49710;E9Q4E5","P49710","37;13","37;13","37;13","Hematopoietic lineage cell-specific protein OS=Mus musculus OX=10090 GN=Hcls1 PE=1 SV=2",2,37,37,37
"1175","P49722;Q8BKE0","P49722;Q8BKE0","P49722;Q8BKE0","2;1","2;1","2;1","Proteasome subunit alpha type-2 OS=Mus musculus OX=10090 GN=Psma2 PE=1 SV=3;Proteasome endopeptidase complex (Fragment) OS=Mus musculus OX=10090 GN=Psma2 PE=1 SV=1",2,2,2,2
"1176","P49935;A0A087WR20;D3Z437","P49935;A0A087WR20;D3Z437","P49935;A0A087WR20","5;3;1","5;3;1","5;3;1","Pro-cathepsin H OS=Mus musculus OX=10090 GN=Ctsh PE=1 SV=2;Pro-cathepsin H (Fragment) OS=Mus musculus OX=10090 GN=Ctsh PE=1 SV=6",3,5,5,5
"1177","P50171;G3UX44;A0A494BA51;A0A494BAF4","P50171;G3UX44;A0A494BA51;A0A494BAF4","P50171;G3UX44","9;8;4;4","9;8;4;4","9;8;4;4","Estradiol 17-beta-dehydrogenase 8 OS=Mus musculus OX=10090 GN=Hsd17b8 PE=1 SV=2;H2-K region-expressed gene 6 (Fragment) OS=Mus musculus OX=10090 GN=H2-Ke6 PE=1 SV=1",4,9,9,9
"1178","P50247;A2ALT5","P50247;A2ALT5","P50247;A2ALT5","8;5","8;5","8;5","Adenosylhomocysteinase OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=3;Adenosylhomocysteinase (Fragment) OS=Mus musculus OX=10090 GN=Ahcy PE=1 SV=1",2,8,8,8
"1179","P50285;Q3UNX7;Q8C9C1;D3Z0T2;A0A0A6YVP9","P50285;Q3UNX7;Q8C9C1;D3Z0T2;A0A0A6YVP9","P50285;Q3UNX7;Q8C9C1;D3Z0T2;A0A0A6YVP9","9;7;5;5;5","9;7;5;5;5","9;7;5;5;5","Dimethylaniline monooxygenase [N-oxide-forming] 1 OS=Mus musculus OX=10090 GN=Fmo1 PE=1 SV=1;Dimethylaniline monooxygenase [N-oxide-forming] 1 (Fragment) OS=Mus musculus OX=10090 GN=Fmo1 PE=1 SV=1;Flavin-containing monooxygenase OS=Mus musculus OX=10090 GN",5,9,9,9
"1180","P50396;B7FAU8;D6RI86","P50396;B7FAU8;D6RI86","P50396","6;2;1","2;2;0","2;2;0","Rab GDP dissociation inhibitor alpha OS=Mus musculus OX=10090 GN=Gdi1 PE=1 SV=3",3,6,2,2
"1181","P50516;D3Z1B9;D3YWH3;D3YZ23","P50516;D3Z1B9;D3YWH3;D3YZ23","P50516","38;14;11;4","38;14;11;4","38;14;11;4","V-type proton ATPase catalytic subunit A OS=Mus musculus OX=10090 GN=Atp6v1a PE=1 SV=2",4,38,38,38
